1622413047.051000,593.387837,495.085769,96.594477,0.036317,0.999039,-0.024535,-0.999334,0.036219,-0.004405,-0.003513,0.024679,0.999689,0.004407,-0.024538,-1.534461
1622413047.090000,593.389755,495.082500,96.582815,0.036347,0.999035,-0.024671,-0.999333,0.036247,-0.004501,-0.003603,0.024818,0.999685,0.004503,-0.024674,-1.534430
1622413047.134000,593.389002,495.082553,96.596918,0.036334,0.999036,-0.024623,-0.999333,0.036235,-0.004462,-0.003566,0.024768,0.999687,0.004463,-0.024625,-1.534443
1622413047.151000,593.386048,495.083011,96.588309,0.036332,0.999036,-0.024638,-0.999333,0.036233,-0.004447,-0.003549,0.024784,0.999687,0.004448,-0.024641,-1.534446
1622413047.160000,593.387487,495.083759,96.588772,0.036319,0.999038,-0.024594,-0.999334,0.036221,-0.004437,-0.003542,0.024739,0.999688,0.004438,-0.024597,-1.534458
1622413047.167000,593.386791,495.089762,96.587188,0.036318,0.999038,-0.024594,-0.999334,0.036219,-0.004458,-0.003563,0.024740,0.999688,0.004460,-0.024597,-1.534460
1622413047.181000,593.390456,495.088027,96.585774,0.036325,0.999037,-0.024599,-0.999334,0.036226,-0.004468,-0.003573,0.024745,0.999687,0.004470,-0.024601,-1.534452
1622413047.188000,593.402807,495.092562,96.580270,0.036379,0.999040,-0.024410,-0.999333,0.036291,-0.004035,-0.003145,0.024541,0.999694,0.004036,-0.024413,-1.534399
1622413047.196000,593.388170,495.083129,96.586342,0.036348,0.999035,-0.024638,-0.999333,0.036249,-0.004449,-0.003552,0.024783,0.999687,0.004450,-0.024640,-1.534429
1622413047.211000,593.383624,495.082781,96.591764,0.036317,0.999038,-0.024575,-0.999334,0.036220,-0.004391,-0.003497,0.024718,0.999688,0.004393,-0.024577,-1.534460
1622413047.217000,593.388661,495.080153,96.580758,0.036330,0.999035,-0.024681,-0.999334,0.036232,-0.004406,-0.003508,0.024825,0.999686,0.004408,-0.024684,-1.534448
1622413047.226000,593.390971,495.082752,96.581488,0.036339,0.999036,-0.024616,-0.999333,0.036241,-0.004429,-0.003532,0.024761,0.999687,0.004430,-0.024619,-1.534438
1622413047.237000,593.402792,495.094238,96.578429,0.036358,0.999043,-0.024304,-0.999334,0.036269,-0.004087,-0.003202,0.024437,0.999696,0.004089,-0.024307,-1.534420
1622413047.246000,593.388640,495.081825,96.595646,0.036334,0.999037,-0.024607,-0.999333,0.036235,-0.004462,-0.003567,0.024752,0.999687,0.004464,-0.024609,-1.534443
1622413047.257000,593.389198,495.084033,96.584856,0.036352,0.999035,-0.024662,-0.999333,0.036253,-0.004459,-0.003561,0.024808,0.999686,0.004460,-0.024664,-1.534425
1622413047.267000,593.386445,495.086482,96.586589,0.036325,0.999036,-0.024633,-0.999334,0.036225,-0.004503,-0.003606,0.024780,0.999686,0.004504,-0.024635,-1.534452
1622413047.277000,593.385567,495.088922,96.597238,0.036321,0.999037,-0.024595,-0.999334,0.036222,-0.004454,-0.003558,0.024741,0.999688,0.004455,-0.024598,-1.534457
1622413047.287000,593.390588,495.085055,96.590132,0.036342,0.999035,-0.024656,-0.999333,0.036242,-0.004491,-0.003594,0.024803,0.999686,0.004493,-0.024659,-1.534435
1622413047.296000,593.400613,495.087695,96.576872,0.036404,0.999041,-0.024330,-0.999332,0.036314,-0.004112,-0.003224,0.024463,0.999696,0.004113,-0.024332,-1.534374
1622413047.306000,593.386801,495.086995,96.589580,0.036323,0.999037,-0.024607,-0.999334,0.036224,-0.004468,-0.003572,0.024753,0.999687,0.004469,-0.024609,-1.534454
1622413047.317000,593.422950,495.026483,96.443251,0.036355,0.999015,-0.025461,-0.999332,0.036249,-0.004622,-0.003695,0.025612,0.999665,0.004624,-0.025464,-1.534422
1622413047.326000,593.400662,495.098311,96.590389,0.036365,0.999043,-0.024304,-0.999334,0.036278,-0.004015,-0.003130,0.024434,0.999697,0.004016,-0.024307,-1.534412
1622413047.341000,593.393171,495.080381,96.593038,0.036358,0.999035,-0.024648,-0.999332,0.036259,-0.004469,-0.003571,0.024794,0.999686,0.004470,-0.024651,-1.534419
1622413047.347000,593.386133,495.084291,96.587198,0.036329,0.999036,-0.024649,-0.999334,0.036230,-0.004449,-0.003552,0.024794,0.999686,0.004451,-0.024651,-1.534448
1622413047.356000,593.390552,495.082082,96.582994,0.036363,0.999034,-0.024674,-0.999333,0.036266,-0.004396,-0.003497,0.024817,0.999686,0.004397,-0.024676,-1.534414
1622413047.366000,593.388894,495.081805,96.583073,0.036357,0.999035,-0.024662,-0.999332,0.036257,-0.004497,-0.003598,0.024809,0.999686,0.004498,-0.024664,-1.534420
1622413047.376000,593.401558,495.095268,96.576113,0.036379,0.999040,-0.024399,-0.999333,0.036290,-0.004050,-0.003161,0.024530,0.999694,0.004052,-0.024402,-1.534399
1622413047.390000,593.399493,495.096348,96.587935,0.036369,0.999042,-0.024351,-0.999333,0.036281,-0.004039,-0.003152,0.024482,0.999695,0.004040,-0.024354,-1.534408
1622413047.396000,593.389619,495.083587,96.587861,0.036336,0.999036,-0.024627,-0.999333,0.036236,-0.004471,-0.003574,0.024773,0.999687,0.004472,-0.024630,-1.534441
1622413047.406000,593.388012,495.081271,96.594853,0.036345,0.999036,-0.024622,-0.999333,0.036245,-0.004485,-0.003588,0.024768,0.999687,0.004487,-0.024624,-1.534432
1622413047.416000,593.390116,495.085940,96.585492,0.036326,0.999035,-0.024706,-0.999334,0.036227,-0.004470,-0.003571,0.024852,0.999685,0.004471,-0.024708,-1.534451
1622413047.428000,593.389281,495.082242,96.586517,0.036356,0.999035,-0.024645,-0.999333,0.036257,-0.004453,-0.003555,0.024791,0.999686,0.004455,-0.024648,-1.534421
1622413047.436000,593.426290,495.022129,96.439138,0.036327,0.999019,-0.025344,-0.999333,0.036222,-0.004572,-0.003649,0.025493,0.999668,0.004573,-0.025346,-1.534450
1622413047.446000,593.391298,495.079903,96.596352,0.036342,0.999037,-0.024585,-0.999333,0.036245,-0.004371,-0.003475,0.024727,0.999688,0.004372,-0.024587,-1.534435
1622413047.456000,593.768772,494.908262,96.477446,0.036958,0.999007,-0.024880,-0.999314,0.036889,-0.003223,-0.002302,0.024982,0.999685,0.003224,-0.024883,-1.533819
1622413047.466000,593.387321,495.082823,96.597872,0.036346,0.999036,-0.024612,-0.999333,0.036248,-0.004409,-0.003513,0.024756,0.999687,0.004410,-0.024615,-1.534432
1622413047.477000,593.387929,495.078105,96.590032,0.036341,0.999036,-0.024622,-0.999333,0.036243,-0.004423,-0.003526,0.024766,0.999687,0.004424,-0.024624,-1.534436
1622413047.487000,593.390750,495.084325,96.590543,0.036311,0.999037,-0.024631,-0.999334,0.036211,-0.004475,-0.003579,0.024777,0.999687,0.004476,-0.024634,-1.534467
1622413047.523000,593.388400,495.083974,96.596775,0.036332,0.999036,-0.024624,-0.999334,0.036233,-0.004429,-0.003532,0.024769,0.999687,0.004430,-0.024627,-1.534446
1622413047.530000,593.384872,495.081337,96.586641,0.036341,0.999035,-0.024656,-0.999333,0.036241,-0.004481,-0.003583,0.024803,0.999686,0.004483,-0.024659,-1.534436
1622413047.535000,593.386547,495.081558,96.590081,0.036344,0.999035,-0.024677,-0.999333,0.036245,-0.004449,-0.003551,0.024822,0.999686,0.004451,-0.024680,-1.534433
1622413047.546000,593.389759,495.082976,96.596273,0.036338,0.999036,-0.024635,-0.999333,0.036239,-0.004468,-0.003571,0.024781,0.999687,0.004470,-0.024637,-1.534439
1622413047.556000,593.386554,495.086023,96.596252,0.036325,0.999038,-0.024579,-0.999334,0.036227,-0.004452,-0.003557,0.024724,0.999688,0.004454,-0.024581,-1.534452
1622413047.566000,593.388655,495.085107,96.592093,0.036334,0.999035,-0.024661,-0.999333,0.036235,-0.004462,-0.003564,0.024807,0.999686,0.004464,-0.024664,-1.534443
1622413047.576000,593.389687,495.079793,96.597597,0.036360,0.999037,-0.024551,-0.999332,0.036261,-0.004486,-0.003592,0.024698,0.999689,0.004488,-0.024553,-1.534417
1622413047.586000,593.385713,495.080960,96.591580,0.036349,0.999036,-0.024630,-0.999333,0.036250,-0.004432,-0.003535,0.024774,0.999687,0.004434,-0.024632,-1.534429
1622413047.596000,593.402713,495.095549,96.584560,0.036391,0.999041,-0.024347,-0.999333,0.036302,-0.004074,-0.003187,0.024479,0.999695,0.004076,-0.024349,-1.534387
1622413047.607000,593.388816,495.079841,96.589622,0.036346,0.999035,-0.024651,-0.999333,0.036246,-0.004481,-0.003583,0.024798,0.999686,0.004483,-0.024654,-1.534432
1622413047.616000,593.389898,495.082178,96.593986,0.036370,0.999035,-0.024632,-0.999332,0.036271,-0.004427,-0.003529,0.024777,0.999687,0.004428,-0.024635,-1.534408
1622413047.630000,593.388562,495.086652,96.594483,0.036339,0.999037,-0.024597,-0.999333,0.036241,-0.004429,-0.003533,0.024742,0.999688,0.004430,-0.024599,-1.534439
1622413047.637000,593.384954,495.083779,96.595324,0.036343,0.999037,-0.024594,-0.999333,0.036244,-0.004446,-0.003550,0.024740,0.999688,0.004448,-0.024597,-1.534435
1622413047.646000,593.385067,495.081867,96.592305,0.036355,0.999035,-0.024629,-0.999333,0.036255,-0.004472,-0.003575,0.024775,0.999687,0.004473,-0.024631,-1.534422
1622413047.656000,593.387831,495.081737,96.588912,0.036370,0.999034,-0.024663,-0.999332,0.036271,-0.004444,-0.003545,0.024808,0.999686,0.004446,-0.024665,-1.534407
1622413047.666000,593.401267,495.096012,96.581969,0.036376,0.999041,-0.024385,-0.999333,0.036287,-0.004089,-0.003200,0.024518,0.999694,0.004090,-0.024388,-1.534402
1622413047.677000,593.387470,495.080754,96.583467,0.036347,0.999035,-0.024638,-0.999333,0.036248,-0.004479,-0.003582,0.024784,0.999686,0.004480,-0.024640,-1.534430
1622413047.687000,593.368467,495.154880,96.296212,0.035911,0.998988,-0.027089,-0.999343,0.035768,-0.005779,-0.004804,0.027279,0.999616,0.005781,-0.027092,-1.534864
1622413047.696000,593.388372,495.080855,96.589398,0.036363,0.999035,-0.024616,-0.999332,0.036262,-0.004524,-0.003627,0.024764,0.999687,0.004525,-0.024618,-1.534414
1622413047.706000,593.401462,495.091909,96.578518,0.036392,0.999040,-0.024382,-0.999332,0.036302,-0.004115,-0.003226,0.024515,0.999694,0.004116,-0.024384,-1.534386
1622413047.721000,593.385145,495.081441,96.591584,0.036340,0.999037,-0.024593,-0.999333,0.036241,-0.004451,-0.003556,0.024739,0.999688,0.004453,-0.024596,-1.534438
1622413047.726000,593.389725,495.084496,96.592600,0.036328,0.999037,-0.024602,-0.999334,0.036228,-0.004472,-0.003577,0.024748,0.999687,0.004474,-0.024605,-1.534450
1622413047.737000,593.405074,495.091124,96.566252,0.036390,0.999038,-0.024459,-0.999333,0.036300,-0.004099,-0.003207,0.024592,0.999692,0.004101,-0.024461,-1.534388
1622413047.746000,593.403835,495.094458,96.579199,0.036382,0.999040,-0.024386,-0.999333,0.036294,-0.004033,-0.003144,0.024516,0.999694,0.004034,-0.024388,-1.534396
1622413047.757000,593.389532,495.079963,96.587418,0.036366,0.999034,-0.024653,-0.999332,0.036267,-0.004438,-0.003539,0.024798,0.999686,0.004439,-0.024656,-1.534411
1622413047.769000,593.386994,495.081015,96.590455,0.036350,0.999035,-0.024664,-0.999333,0.036251,-0.004444,-0.003546,0.024810,0.999686,0.004445,-0.024667,-1.534427
1622413047.780000,593.386822,495.089279,96.591596,0.036320,0.999037,-0.024621,-0.999334,0.036222,-0.004416,-0.003520,0.024765,0.999687,0.004417,-0.024624,-1.534458
1622413047.791000,593.386682,495.084838,96.587442,0.036344,0.999035,-0.024653,-0.999333,0.036245,-0.004445,-0.003547,0.024799,0.999686,0.004446,-0.024656,-1.534433
1622413047.802000,593.388524,495.077350,96.587899,0.036358,0.999035,-0.024648,-0.999332,0.036259,-0.004470,-0.003572,0.024794,0.999686,0.004472,-0.024650,-1.534419
1622413047.807000,593.422308,494.980061,96.907053,0.037131,0.999069,-0.021986,-0.999302,0.037033,-0.004838,-0.004020,0.022150,0.999747,0.004840,-0.021987,-1.533648
1622413047.822000,593.387735,495.082126,96.589632,0.036322,0.999038,-0.024590,-0.999334,0.036224,-0.004405,-0.003510,0.024734,0.999688,0.004406,-0.024593,-1.534455
1622413047.828000,593.387591,495.079371,96.586236,0.036322,0.999036,-0.024670,-0.999334,0.036223,-0.004470,-0.003572,0.024816,0.999686,0.004471,-0.024673,-1.534455
1622413047.839000,593.391639,495.081380,96.583710,0.036357,0.999033,-0.024732,-0.999333,0.036258,-0.004443,-0.003542,0.024877,0.999684,0.004444,-0.024734,-1.534420
1622413047.847000,593.389532,495.082819,96.590252,0.036360,0.999034,-0.024658,-0.999333,0.036262,-0.004406,-0.003508,0.024802,0.999686,0.004408,-0.024661,-1.534417
1622413047.861000,593.392772,495.082564,96.586213,0.036342,0.999035,-0.024656,-0.999333,0.036243,-0.004439,-0.003542,0.024801,0.999686,0.004441,-0.024658,-1.534435
1622413047.867000,593.392247,495.082651,96.588478,0.036334,0.999037,-0.024609,-0.999333,0.036235,-0.004467,-0.003571,0.024755,0.999687,0.004469,-0.024612,-1.534443
1622413047.876000,593.389887,495.079711,96.586104,0.036336,0.999036,-0.024634,-0.999333,0.036238,-0.004434,-0.003537,0.024779,0.999687,0.004435,-0.024637,-1.534441
1622413047.890000,593.389403,495.083960,96.597780,0.036328,0.999038,-0.024577,-0.999334,0.036231,-0.004368,-0.003473,0.024720,0.999688,0.004369,-0.024580,-1.534449
1622413047.896000,593.392568,495.084889,96.594667,0.036324,0.999038,-0.024585,-0.999334,0.036225,-0.004454,-0.003560,0.024731,0.999688,0.004456,-0.024588,-1.534454
1622413047.906000,593.389573,495.081670,96.591594,0.036352,0.999036,-0.024597,-0.999333,0.036254,-0.004428,-0.003532,0.024742,0.999688,0.004429,-0.024600,-1.534425
1622413047.916000,593.663526,494.905987,96.485419,0.037071,0.999001,-0.024936,-0.999310,0.036999,-0.003346,-0.002420,0.025042,0.999683,0.003347,-0.024938,-1.533705
1622413047.928000,593.392717,495.079134,96.587208,0.036359,0.999034,-0.024687,-0.999332,0.036260,-0.004468,-0.003569,0.024833,0.999685,0.004469,-0.024689,-1.534418
1622413047.936000,593.389030,495.085144,96.592644,0.036329,0.999037,-0.024598,-0.999334,0.036232,-0.004367,-0.003472,0.024740,0.999688,0.004368,-0.024600,-1.534448
1622413047.947000,593.400273,495.094986,96.582468,0.036383,0.999041,-0.024377,-0.999333,0.036295,-0.004051,-0.003162,0.024508,0.999695,0.004052,-0.024380,-1.534394
1622413047.956000,593.388791,495.082639,96.586200,0.036318,0.999038,-0.024584,-0.999334,0.036218,-0.004502,-0.003607,0.024731,0.999688,0.004503,-0.024586,-1.534459
1622413047.966000,593.390292,495.084165,96.590464,0.036342,0.999036,-0.024615,-0.999333,0.036242,-0.004471,-0.003575,0.024761,0.999687,0.004473,-0.024617,-1.534435
1622413047.977000,593.387467,495.084963,96.591472,0.036344,0.999035,-0.024647,-0.999333,0.036245,-0.004474,-0.003576,0.024794,0.999686,0.004475,-0.024650,-1.534433
1622413047.986000,593.400624,495.097297,96.584932,0.036375,0.999041,-0.024367,-0.999333,0.036286,-0.004100,-0.003212,0.024500,0.999695,0.004102,-0.024370,-1.534402
1622413047.996000,593.391887,495.084928,96.584337,0.036337,0.999035,-0.024674,-0.999333,0.036236,-0.004549,-0.003650,0.024823,0.999685,0.004550,-0.024677,-1.534440
1622413048.007000,593.403344,495.091809,96.577638,0.036392,0.999040,-0.024395,-0.999332,0.036303,-0.004113,-0.003224,0.024528,0.999694,0.004114,-0.024397,-1.534385
1622413048.021000,593.385899,495.081301,96.590434,0.036336,0.999036,-0.024645,-0.999333,0.036237,-0.004450,-0.003553,0.024790,0.999686,0.004451,-0.024647,-1.534441
1622413048.026000,593.385914,495.083458,96.596646,0.036340,0.999036,-0.024618,-0.999333,0.036243,-0.004398,-0.003502,0.024762,0.999687,0.004399,-0.024621,-1.534437
1622413048.037000,593.387662,495.081246,96.591457,0.036334,0.999037,-0.024613,-0.999333,0.036236,-0.004453,-0.003557,0.024759,0.999687,0.004454,-0.024616,-1.534443
1622413048.046000,593.762316,494.887934,96.470054,0.036841,0.999012,-0.024862,-0.999318,0.036772,-0.003214,-0.002297,0.024964,0.999686,0.003215,-0.024865,-1.533936
1622413048.056000,593.390510,495.084633,96.595297,0.036329,0.999036,-0.024635,-0.999334,0.036230,-0.004449,-0.003552,0.024780,0.999687,0.004450,-0.024637,-1.534448
1622413048.066000,593.384739,495.083945,96.599498,0.036352,0.999037,-0.024585,-0.999333,0.036254,-0.004424,-0.003528,0.024729,0.999688,0.004425,-0.024588,-1.534426
1622413048.077000,593.387084,495.084135,96.591035,0.036353,0.999035,-0.024637,-0.999333,0.036254,-0.004434,-0.003537,0.024782,0.999687,0.004436,-0.024640,-1.534425
1622413048.087000,593.387825,495.079682,96.590994,0.036348,0.999035,-0.024649,-0.999333,0.036250,-0.004415,-0.003518,0.024793,0.999686,0.004417,-0.024652,-1.534430
1622413048.096000,593.402341,495.091717,96.582691,0.036395,0.999039,-0.024405,-0.999333,0.036307,-0.004023,-0.003134,0.024535,0.999694,0.004025,-0.024407,-1.534382
1622413048.106000,593.385185,495.082223,96.589120,0.036345,0.999035,-0.024640,-0.999333,0.036246,-0.004453,-0.003555,0.024786,0.999686,0.004454,-0.024643,-1.534432
1622413048.116000,593.386830,495.080544,96.600386,0.036347,0.999036,-0.024599,-0.999333,0.036249,-0.004426,-0.003530,0.024743,0.999688,0.004427,-0.024601,-1.534430
1622413048.127000,593.390948,495.081984,96.583659,0.036352,0.999035,-0.024636,-0.999333,0.036253,-0.004465,-0.003568,0.024782,0.999687,0.004467,-0.024639,-1.534425
1622413048.136000,593.385716,495.084894,96.604553,0.036332,0.999037,-0.024604,-0.999334,0.036235,-0.004357,-0.003461,0.024746,0.999688,0.004358,-0.024606,-1.534446
1622413048.151000,593.386204,495.082970,96.591467,0.036324,0.999037,-0.024597,-0.999334,0.036225,-0.004452,-0.003556,0.024742,0.999688,0.004453,-0.024599,-1.534453
1622413048.156000,593.389148,495.078742,96.595700,0.036358,0.999036,-0.024590,-0.999333,0.036260,-0.004436,-0.003540,0.024735,0.999688,0.004437,-0.024592,-1.534419
1622413048.166000,593.400872,495.093200,96.585195,0.036379,0.999041,-0.024364,-0.999333,0.036291,-0.004038,-0.003150,0.024495,0.999695,0.004040,-0.024366,-1.534399
1622413048.176000,593.386155,495.078634,96.589856,0.036355,0.999035,-0.024637,-0.999333,0.036255,-0.004484,-0.003586,0.024783,0.999686,0.004485,-0.024639,-1.534422
1622413048.186000,593.388799,495.084733,96.587168,0.036334,0.999036,-0.024636,-0.999333,0.036236,-0.004419,-0.003522,0.024780,0.999687,0.004421,-0.024638,-1.534443
1622413048.196000,593.392143,495.079226,96.598188,0.036370,0.999036,-0.024573,-0.999332,0.036271,-0.004463,-0.003568,0.024719,0.999688,0.004465,-0.024576,-1.534407
1622413048.211000,593.388276,495.078080,96.595242,0.036370,0.999035,-0.024631,-0.999332,0.036271,-0.004447,-0.003549,0.024776,0.999687,0.004448,-0.024633,-1.534407
1622413048.216000,593.403131,495.096148,96.583365,0.036364,0.999041,-0.024381,-0.999334,0.036277,-0.004000,-0.003111,0.024510,0.999695,0.004001,-0.024384,-1.534413
1622413048.226000,593.391701,495.084319,96.592868,0.036346,0.999035,-0.024640,-0.999333,0.036247,-0.004464,-0.003567,0.024786,0.999686,0.004466,-0.024643,-1.534431
1622413048.237000,593.386764,495.085797,96.586272,0.036321,0.999036,-0.024656,-0.999334,0.036222,-0.004454,-0.003557,0.024801,0.999686,0.004455,-0.024658,-1.534456
1622413048.246000,593.390055,495.085051,96.594063,0.036334,0.999038,-0.024573,-0.999333,0.036235,-0.004487,-0.003592,0.024720,0.999688,0.004488,-0.024575,-1.534443
1622413048.256000,593.386676,495.084968,96.599160,0.036329,0.999037,-0.024606,-0.999334,0.036231,-0.004389,-0.003493,0.024749,0.999688,0.004390,-0.024608,-1.534449
1622413048.271000,593.391038,495.083263,96.585212,0.036368,0.999033,-0.024693,-0.999332,0.036268,-0.004483,-0.003583,0.024840,0.999685,0.004484,-0.024696,-1.534409
1622413048.277000,593.387937,495.082946,96.596117,0.036351,0.999035,-0.024636,-0.999333,0.036253,-0.004398,-0.003501,0.024779,0.999687,0.004400,-0.024638,-1.534427
1622413048.287000,593.387997,495.083769,96.591424,0.036310,0.999038,-0.024608,-0.999334,0.036211,-0.004449,-0.003553,0.024753,0.999687,0.004450,-0.024611,-1.534468
1622413048.297000,593.422461,494.978712,96.913507,0.037144,0.999068,-0.022007,-0.999302,0.037048,-0.004743,-0.003923,0.022168,0.999747,0.004744,-0.022009,-1.533635
