1622413047.077000,116.156356,1157.054263,342.570771,-0.179732,0.983708,-0.003840,-0.983715,-0.179727,0.001619,0.000903,0.004068,0.999991,-0.001619,-0.003840,-1.751512
1622413047.102000,116.159414,1157.054089,342.569073,-0.179722,0.983710,-0.003783,-0.983717,-0.179717,0.001716,0.001008,0.004030,0.999991,-0.001716,-0.003783,-1.751502
1622413047.146000,116.158246,1157.054626,342.577508,-0.179730,0.983709,-0.003818,-0.983715,-0.179725,0.001693,0.000980,0.004060,0.999991,-0.001693,-0.003818,-1.751510
1622413047.154000,116.157945,1157.054548,342.569793,-0.179731,0.983708,-0.003813,-0.983715,-0.179725,0.001680,0.000967,0.004053,0.999991,-0.001680,-0.003813,-1.751510
1622413047.163000,116.156992,1157.057589,342.570126,-0.179730,0.983709,-0.003833,-0.983715,-0.179725,0.001706,0.000989,0.004077,0.999991,-0.001706,-0.003833,-1.751510
1622413047.169000,116.158646,1157.060628,342.568261,-0.179738,0.983707,-0.003825,-0.983714,-0.179732,0.001683,0.000968,0.004065,0.999991,-0.001683,-0.003825,-1.751517
1622413047.183000,116.158631,1157.058216,342.565659,-0.179730,0.983708,-0.003842,-0.983716,-0.179725,0.001667,0.000949,0.004079,0.999991,-0.001667,-0.003842,-1.751510
1622413047.190000,116.159856,1157.056225,342.573041,-0.179717,0.983711,-0.003800,-0.983718,-0.179712,0.001688,0.000977,0.004041,0.999991,-0.001688,-0.003800,-1.751497
1622413047.198000,116.154282,1157.053709,342.575529,-0.179725,0.983709,-0.003801,-0.983716,-0.179720,0.001705,0.000994,0.004046,0.999991,-0.001705,-0.003801,-1.751505
1622413047.213000,116.156409,1157.054218,342.572017,-0.179715,0.983711,-0.003817,-0.983718,-0.179710,0.001699,0.000985,0.004060,0.999991,-0.001699,-0.003817,-1.751495
1622413047.220000,116.155078,1157.059439,342.564976,-0.179740,0.983707,-0.003815,-0.983714,-0.179734,0.001684,0.000971,0.004056,0.999991,-0.001684,-0.003815,-1.751519
1622413047.228000,116.158776,1157.058021,342.564873,-0.179738,0.983707,-0.003816,-0.983714,-0.179733,0.001672,0.000959,0.004054,0.999991,-0.001672,-0.003816,-1.751518
