1622414252.740000,157.223829,1235.183911,345.967526,-0.172034,0.973867,0.148283,-0.984665,-0.174428,0.003193,0.028974,-0.145460,0.988940,-0.003229,0.148832,-1.745643
1622414252.766000,173.846552,1224.036962,345.147636,-0.182416,0.972687,0.143540,-0.983220,-0.180230,-0.028203,-0.001563,-0.146276,0.989243,0.028502,0.144037,-1.756181
1622414252.810000,177.182889,1221.562144,345.242059,-0.182349,0.972774,0.143036,-0.983221,-0.179653,-0.031654,-0.005095,-0.146408,0.989211,0.031988,0.143528,-1.756098
1622414252.817000,180.965469,1218.096490,344.713736,-0.185685,0.972581,0.140026,-0.982545,-0.182151,-0.037756,-0.011215,-0.144592,0.989428,0.038141,0.140487,-1.759446
1622414252.826000,182.190084,1217.423412,344.049898,-0.186261,0.972647,0.138797,-0.982401,-0.182361,-0.040415,-0.013998,-0.143882,0.989496,0.040821,0.139247,-1.760004
1622414252.832000,182.554397,1216.401317,344.490318,-0.186643,0.972626,0.138429,-0.982317,-0.182645,-0.041153,-0.014743,-0.143662,0.989517,0.041565,0.138875,-1.760387
1622414252.841000,183.215293,1215.492719,344.581116,-0.187000,0.972696,0.137455,-0.982181,-0.182458,-0.045047,-0.018737,-0.143429,0.989483,0.045494,0.137891,-1.760728
1622414252.852000,184.041195,1214.758693,344.159952,-0.187717,0.972767,0.135968,-0.982009,-0.182977,-0.046666,-0.020516,-0.142282,0.989614,0.047121,0.136390,-1.761425
1622414252.861000,185.019124,1213.941208,343.626565,-0.187894,0.973116,0.133195,-0.981855,-0.182558,-0.051313,-0.025618,-0.140420,0.989761,0.051797,0.133592,-1.761534
1622414252.871000,185.940408,1213.157006,343.396386,-0.188538,0.972940,0.133570,-0.981710,-0.183054,-0.052323,-0.026457,-0.140992,0.989657,0.052821,0.133970,-1.762205
1622414252.881000,186.105655,1211.900094,344.160867,-0.189417,0.972739,0.133793,-0.981525,-0.183828,-0.053070,-0.027029,-0.141373,0.989587,0.053578,0.134195,-1.763115
1622414252.891000,186.719023,1210.903604,344.048072,-0.190677,0.972661,0.132565,-0.981301,-0.185247,-0.052271,-0.026285,-0.140053,0.989795,0.052761,0.132957,-1.764378
1622414252.902000,187.670301,1210.082200,343.496609,-0.191701,0.972807,0.129990,-0.980978,-0.185798,-0.056228,-0.030547,-0.138296,0.989920,0.056739,0.130359,-1.765363
1622414252.910000,188.284231,1209.052935,343.518069,-0.191771,0.972752,0.130300,-0.980896,-0.185552,-0.058421,-0.032652,-0.139015,0.989752,0.058957,0.130672,-1.765443
1622414252.928000,188.938335,1208.025560,343.498121,-0.191197,0.973155,0.128115,-0.980928,-0.184787,-0.060290,-0.034997,-0.137199,0.989925,0.060828,0.128469,-1.764797
1622414252.933000,189.692319,1207.139743,343.445850,-0.191381,0.972925,0.129577,-0.980921,-0.184994,-0.059765,-0.034176,-0.138542,0.989767,0.060310,0.129942,-1.765024
1622414252.940000,190.369624,1206.200922,343.343722,-0.191437,0.973096,0.128206,-0.980854,-0.184913,-0.061102,-0.035752,-0.137448,0.989864,0.061650,0.128560,-1.765045
1622414252.951000,191.227395,1205.288612,343.197486,-0.190860,0.973343,0.127181,-0.980875,-0.184072,-0.063258,-0.038162,-0.136822,0.989860,0.063819,0.127526,-1.764427
1622414252.960000,191.890225,1204.242960,343.270432,-0.191137,0.973588,0.124872,-0.980632,-0.183863,-0.067496,-0.042754,-0.135355,0.989874,0.068081,0.125199,-1.764653
1622414252.970000,192.913978,1203.483008,342.505882,-0.190710,0.973825,0.123671,-0.980624,-0.183246,-0.069257,-0.044782,-0.134482,0.989904,0.069850,0.123988,-1.764185
1622414252.981000,193.119365,1202.357713,343.004417,-0.191813,0.973505,0.124480,-0.980337,-0.184063,-0.071135,-0.046338,-0.135677,0.989669,0.071754,0.124804,-1.765338
1622414252.990000,193.694203,1201.305884,342.649671,-0.192448,0.973564,0.123036,-0.980200,-0.184759,-0.071219,-0.046604,-0.134305,0.989844,0.071826,0.123348,-1.765954
